source_file,output_file,study,scenario,session,input_rows,output_rows,input_columns,output_columns,decoded_column_count,malformed_cell_count,status,warnings,error_message,runtime_seconds,completed_time_utc
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-101_Session-temp_2024-02-22-13-58-23.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-101_Session-temp_2024-02-22-13-58-23_decoded.csv,PedNYC1,101,temp_2024-02-22-13-58-23,983.0,983.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.380371200008085,2026-07-21T22:13:59.016768+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-102_Session-temp_2024-02-22-14-03-29.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-102_Session-temp_2024-02-22-14-03-29_decoded.csv,PedNYC1,102,temp_2024-02-22-14-03-29,803.0,803.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.30063589999917895,2026-07-21T22:13:59.324299+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-103_Session-temp_2024-02-22-14-05-41.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-103_Session-temp_2024-02-22-14-05-41_decoded.csv,PedNYC1,103,temp_2024-02-22-14-05-41,786.0,786.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2690292000188492,2026-07-21T22:13:59.612839+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-104_Session-temp_2024-02-22-14-01-04.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-104_Session-temp_2024-02-22-14-01-04_decoded.csv,PedNYC1,104,temp_2024-02-22-14-01-04,798.0,798.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3849660000123549,2026-07-21T22:14:00.004912+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-105_Session-temp_2024-02-22-14-07-56.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-105_Session-temp_2024-02-22-14-07-56_decoded.csv,PedNYC1,105,temp_2024-02-22-14-07-56,711.0,711.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3379966000211425,2026-07-21T22:14:00.352974+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-106_Session-temp_2024-02-22-13-33-36.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-106_Session-temp_2024-02-22-13-33-36_decoded.csv,PedNYC1,106,temp_2024-02-22-13-33-36,1815.0,1815.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.6399126999895088,2026-07-21T22:14:00.998836+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-12_Session-temp_2024-02-22-13-46-30.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-12_Session-temp_2024-02-22-13-46-30_decoded.csv,PedNYC1,12,temp_2024-02-22-13-46-30,620.0,620.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25101659999927506,2026-07-21T22:14:01.257856+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-15_Session-temp_2024-02-22-13-40-39.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-15_Session-temp_2024-02-22-13-40-39_decoded.csv,PedNYC1,15,temp_2024-02-22-13-40-39,990.0,990.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.41290190001018345,2026-07-21T22:14:01.676819+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-16_Session-temp_2024-02-22-13-43-46.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-16_Session-temp_2024-02-22-13-43-46_decoded.csv,PedNYC1,16,temp_2024-02-22-13-43-46,702.0,702.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3084298000030685,2026-07-21T22:14:01.993379+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-21_Session-temp_2024-02-22-13-55-32.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-21_Session-temp_2024-02-22-13-55-32_decoded.csv,PedNYC1,21,temp_2024-02-22-13-55-32,902.0,902.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.32116960000712425,2026-07-21T22:14:02.322055+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-3_Session-temp_2024-02-22-13-48-59.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-3_Session-temp_2024-02-22-13-48-59_decoded.csv,PedNYC1,3,temp_2024-02-22-13-48-59,648.0,648.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2183935999928508,2026-07-21T22:14:02.546066+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC1\csv\CSV_Scenario-Ped-7_Session-temp_2024-02-22-13-38-21.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC1\CSV_Scenario-Ped-7_Session-temp_2024-02-22-13-38-21_decoded.csv,PedNYC1,7,temp_2024-02-22-13-38-21,877.0,877.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.37609960002009757,2026-07-21T22:14:02.929142+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-06-11-36-51.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-101_Session-temp_2024-03-06-11-36-51_decoded.csv,PedNYC10,101,temp_2024-03-06-11-36-51,574.0,574.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25959589998819865,2026-07-21T22:14:03.194167+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-06-11-22-45.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-102_Session-temp_2024-03-06-11-22-45_decoded.csv,PedNYC10,102,temp_2024-03-06-11-22-45,856.0,856.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3038188999926206,2026-07-21T22:14:03.508886+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-06-11-18-29.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-104_Session-temp_2024-03-06-11-18-29_decoded.csv,PedNYC10,104,temp_2024-03-06-11-18-29,802.0,802.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.260092699987581,2026-07-21T22:14:03.774929+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-06-11-44-03.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-105_Session-temp_2024-03-06-11-44-03_decoded.csv,PedNYC10,105,temp_2024-03-06-11-44-03,901.0,901.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3654034000064712,2026-07-21T22:14:04.145976+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-06-11-26-46.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-12_Session-temp_2024-03-06-11-26-46_decoded.csv,PedNYC10,12,temp_2024-03-06-11-26-46,665.0,665.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.32858040000428446,2026-07-21T22:14:04.483529+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-06-11-30-49.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-16_Session-temp_2024-03-06-11-30-49_decoded.csv,PedNYC10,16,temp_2024-03-06-11-30-49,561.0,561.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2879114999959711,2026-07-21T22:14:04.782077+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-06-11-46-57.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-21_Session-temp_2024-03-06-11-46-57_decoded.csv,PedNYC10,21,temp_2024-03-06-11-46-57,967.0,967.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.42014950001612306,2026-07-21T22:14:05.211637+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-06-11-39-44.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-3_Session-temp_2024-03-06-11-39-44_decoded.csv,PedNYC10,3,temp_2024-03-06-11-39-44,907.0,907.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.34616580000147223,2026-07-21T22:14:05.564195+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC10\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-06-11-34-19.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC10\CSV_Scenario-Ped-7_Session-temp_2024-03-06-11-34-19_decoded.csv,PedNYC10,7,temp_2024-03-06-11-34-19,711.0,711.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2435548000212293,2026-07-21T22:14:05.813734+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-06-15-02-04.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-101_Session-temp_2024-03-06-15-02-04_decoded.csv,PedNYC11,101,temp_2024-03-06-15-02-04,726.0,726.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.29355370000121184,2026-07-21T22:14:06.113044+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-06-15-04-55.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-102_Session-temp_2024-03-06-15-04-55_decoded.csv,PedNYC11,102,temp_2024-03-06-15-04-55,689.0,689.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2985340000013821,2026-07-21T22:14:06.419592+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-06-14-47-02.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-103_Session-temp_2024-03-06-14-47-02_decoded.csv,PedNYC11,103,temp_2024-03-06-14-47-02,719.0,719.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.24246969999512658,2026-07-21T22:14:06.669300+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-06-14-36-29.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-104_Session-temp_2024-03-06-14-36-29_decoded.csv,PedNYC11,104,temp_2024-03-06-14-36-29,784.0,784.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.24374170001829043,2026-07-21T22:14:06.918833+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-06-14-50-05.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-105_Session-temp_2024-03-06-14-50-05_decoded.csv,PedNYC11,105,temp_2024-03-06-14-50-05,612.0,612.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.20877430000109598,2026-07-21T22:14:07.133850+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-06-14-32-52.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-106_Session-temp_2024-03-06-14-32-52_decoded.csv,PedNYC11,106,temp_2024-03-06-14-32-52,616.0,616.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.21230140002444386,2026-07-21T22:14:07.353874+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-06-14-57-39.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-12_Session-temp_2024-03-06-14-57-39_decoded.csv,PedNYC11,12,temp_2024-03-06-14-57-39,714.0,714.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.26994219998596236,2026-07-21T22:14:07.630911+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-06-14-53-16.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-15_Session-temp_2024-03-06-14-53-16_decoded.csv,PedNYC11,15,temp_2024-03-06-14-53-16,1121.0,1121.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3865580999990925,2026-07-21T22:14:08.023023+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-06-15-11-09.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-16_Session-temp_2024-03-06-15-11-09_decoded.csv,PedNYC11,16,temp_2024-03-06-15-11-09,582.0,582.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.17706849999376573,2026-07-21T22:14:08.207107+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-06-15-07-29.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-21_Session-temp_2024-03-06-15-07-29_decoded.csv,PedNYC11,21,temp_2024-03-06-15-07-29,798.0,798.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.23905370000284165,2026-07-21T22:14:08.452076+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-06-14-44-13.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-3_Session-temp_2024-03-06-14-44-13_decoded.csv,PedNYC11,3,temp_2024-03-06-14-44-13,792.0,792.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.23953369999071583,2026-07-21T22:14:08.697291+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC11\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-06-14-41-21.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC11\CSV_Scenario-Ped-7_Session-temp_2024-03-06-14-41-21_decoded.csv,PedNYC11,7,temp_2024-03-06-14-41-21,812.0,812.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2852804999856744,2026-07-21T22:14:08.988477+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-07-13-58-42.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-101_Session-temp_2024-03-07-13-58-42_decoded.csv,PedNYC12,101,temp_2024-03-07-13-58-42,587.0,587.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.25963789998786524,2026-07-21T22:14:09.257592+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-07-14-08-54.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-102_Session-temp_2024-03-07-14-08-54_decoded.csv,PedNYC12,102,temp_2024-03-07-14-08-54,677.0,677.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2868785999889951,2026-07-21T22:14:09.552139+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-07-13-44-46.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-103_Session-temp_2024-03-07-13-44-46_decoded.csv,PedNYC12,103,temp_2024-03-07-13-44-46,667.0,667.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.21882469998672605,2026-07-21T22:14:09.777158+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-07-14-11-23.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-104_Session-temp_2024-03-07-14-11-23_decoded.csv,PedNYC12,104,temp_2024-03-07-14-11-23,1140.0,1140.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.4280645999824628,2026-07-21T22:14:10.210711+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-07-13-30-09.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-105_Session-temp_2024-03-07-13-30-09_decoded.csv,PedNYC12,105,temp_2024-03-07-13-30-09,933.0,933.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.41812290000962093,2026-07-21T22:14:10.636771+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-07-13-55-34.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-106_Session-temp_2024-03-07-13-55-34_decoded.csv,PedNYC12,106,temp_2024-03-07-13-55-34,737.0,737.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2888111000065692,2026-07-21T22:14:10.934349+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-07-13-41-10.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-12_Session-temp_2024-03-07-13-41-10_decoded.csv,PedNYC12,12,temp_2024-03-07-13-41-10,653.0,653.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.2066972999891732,2026-07-21T22:14:11.147329+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-07-13-37-56.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-15_Session-temp_2024-03-07-13-37-56_decoded.csv,PedNYC12,15,temp_2024-03-07-13-37-56,868.0,868.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.29001460000290535,2026-07-21T22:14:11.443856+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-16_Session-temp_2024-03-07-13-34-27.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-16_Session-temp_2024-03-07-13-34-27_decoded.csv,PedNYC12,16,temp_2024-03-07-13-34-27,548.0,548.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.1645800000114832,2026-07-21T22:14:11.614867+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-21_Session-temp_2024-03-07-14-05-37.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-21_Session-temp_2024-03-07-14-05-37_decoded.csv,PedNYC12,21,temp_2024-03-07-14-05-37,868.0,868.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3103963000176009,2026-07-21T22:14:11.931405+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-3_Session-temp_2024-03-07-14-01-40.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-3_Session-temp_2024-03-07-14-01-40_decoded.csv,PedNYC12,3,temp_2024-03-07-14-01-40,776.0,776.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.37035099999047816,2026-07-21T22:14:12.310478+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC12\csv\CSV_Scenario-Ped-7_Session-temp_2024-03-07-13-47-46.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC12\CSV_Scenario-Ped-7_Session-temp_2024-03-07-13-47-46_decoded.csv,PedNYC12,7,temp_2024-03-07-13-47-46,718.0,718.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.28767699998570606,2026-07-21T22:14:12.607853+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-101_Session-temp_2024-03-08-15-52-39.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-101_Session-temp_2024-03-08-15-52-39_decoded.csv,PedNYC13,101,temp_2024-03-08-15-52-39,1125.0,1125.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3722090999945067,2026-07-21T22:14:12.986414+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-102_Session-temp_2024-03-08-15-34-29.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-102_Session-temp_2024-03-08-15-34-29_decoded.csv,PedNYC13,102,temp_2024-03-08-15-34-29,684.0,684.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.22398539999267086,2026-07-21T22:14:13.216963+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-103_Session-temp_2024-03-08-15-38-14.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-103_Session-temp_2024-03-08-15-38-14_decoded.csv,PedNYC13,103,temp_2024-03-08-15-38-14,919.0,919.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.3384710999962408,2026-07-21T22:14:13.561506+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-104_Session-temp_2024-03-08-15-57-32.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-104_Session-temp_2024-03-08-15-57-32_decoded.csv,PedNYC13,104,temp_2024-03-08-15-57-32,1107.0,1107.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.4719401999900583,2026-07-21T22:14:14.042081+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-105_Session-temp_2024-03-08-15-58-43.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-105_Session-temp_2024-03-08-15-58-43_decoded.csv,PedNYC13,105,temp_2024-03-08-15-58-43,678.0,678.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.260573099978501,2026-07-21T22:14:14.311635+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-106_Session-temp_2024-03-08-15-50-42.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-106_Session-temp_2024-03-08-15-50-42_decoded.csv,PedNYC13,106,temp_2024-03-08-15-50-42,1334.0,1334.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.4952616000082344,2026-07-21T22:14:14.814731+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-12_Session-temp_2024-03-08-15-31-16.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-12_Session-temp_2024-03-08-15-31-16_decoded.csv,PedNYC13,12,temp_2024-03-08-15-31-16,548.0,548.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.23474909999640658,2026-07-21T22:14:15.056762+00:00
C:\Users\patl5\OneDrive\Documents\BURE\xiang\PedNYC13\csv\CSV_Scenario-Ped-15_Session-temp_2024-03-08-15-55-02.csv,C:\Users\patl5\OneDrive\Documents\BURE\xiang\data\processed\decoded\PedNYC13\CSV_Scenario-Ped-15_Session-temp_2024-03-08-15-55-02_decoded.csv,PedNYC13,15,temp_2024-03-08-15-55-02,1038.0,1038.0,342.0,1006.0,,,skipped_valid,existing output validated; malformed count unavailable without repeating decode,,0.5249866000085603,2026-07-21T22:14:15.591010+00:00
